id_fuente,corpus_actual,corpus_final,decision_revision,motivo_revision,observaciones_revision,revisor,fecha_revision,titulo_original,titulo_es_sugerido,cultura,fecha_objeto,procedencia,tipo_objeto,tipo_superficie,material,material_normalizado,tecnica,estado_curacion,destino_curacion,motivo_curacion,url_objeto,url_imagen,ruta_imagen_local,licencia,origen_curacion
312681,secundario,secundario,mantener,,,,,Feathered Panel,Panel textil,Wari,600–900 CE,Peru; South Coast,panel_textil,materialidad_plumas,"Feathers on cotton, camelid hair",algodón; fibra de camélido; plumas,trabajo con plumas,corpus_secundario,secundario,"superficie amplia o composición visual útil detectada: ['panel', 'featherwork']",https://www.metmuseum.org/art/collection/search/312681,https://images.metmuseum.org/CRDImages/ao/original/DP-15008-007.jpg,outputs/samples/met_textiles_aceptados_preliminar/met_textil_312681.jpg,Dominio público / Open Access según metadata de The Met,corpus_complementario_preliminar
312679,secundario,secundario,mantener,,,,,Feathered Panel,Panel textil,Wari,600–900 CE,Peru; South Coast,panel_textil,materialidad_plumas,"Feathers on cotton, camelid hair",algodón; fibra de camélido; plumas,trabajo con plumas,corpus_secundario,secundario,"superficie amplia o composición visual útil detectada: ['panel', 'featherwork']",https://www.metmuseum.org/art/collection/search/312679,https://images.metmuseum.org/CRDImages/ao/original/DP-15008-012.jpg,outputs/samples/met_textiles_aceptados_preliminar/met_textil_312679.jpg,Dominio público / Open Access según metadata de The Met,corpus_complementario_preliminar
312674,secundario,secundario,mantener,,,,,Feathered Panel,Panel textil,Wari,600–900 CE,Peru; South Coast,panel_textil,materialidad_plumas,"Feathers on cotton, camelid fiber",algodón; fibra de camélido; fibra textil; plumas,trabajo con plumas,corpus_secundario,secundario,"superficie amplia o composición visual útil detectada: ['panel', 'featherwork']",https://www.metmuseum.org/art/collection/search/312674,https://images.metmuseum.org/CRDImages/ao/original/DP-15008-011.jpg,outputs/samples/met_textiles_aceptados_preliminar/met_textil_312674.jpg,Dominio público / Open Access según metadata de The Met,corpus_complementario_preliminar
312682,secundario,secundario,mantener,,,,,Feathered Panel,Panel textil,Wari,600–900 CE,Peru; South Coast,panel_textil,materialidad_plumas,"Feathers on cotton, camelid hair",algodón; fibra de camélido; plumas,trabajo con plumas,corpus_secundario,secundario,"superficie amplia o composición visual útil detectada: ['panel', 'featherwork']",https://www.metmuseum.org/art/collection/search/312682,https://images.metmuseum.org/CRDImages/ao/original/DP-15008-010.jpg,outputs/samples/met_textiles_aceptados_preliminar/met_textil_312682.jpg,Dominio público / Open Access según metadata de The Met,corpus_complementario_preliminar
318529,secundario,secundario,mantener,,,,,Tunic,Túnica textil,Arica(?),15th–early 16th century,Chile,tunica,materialidad_plumas,"Camelid hair, feathers",fibra de camélido; plumas,tejido; trabajo con plumas,corpus_secundario,secundario,superficie amplia o composición visual útil detectada: ['tunic'],https://www.metmuseum.org/art/collection/search/318529,https://images.metmuseum.org/CRDImages/ao/original/DP-28476-001.jpg,outputs/samples/met_textiles_aceptados_preliminar/met_textil_318529.jpg,Dominio público / Open Access según metadata de The Met,corpus_complementario_preliminar
312826,secundario,secundario,mantener,,,,,Miniature Dress,Objeto textil,Ica,12th–13th century,Peru; Ica Valley,vestimenta_textil,materialidad_plumas,"Cotton, feathers",algodón; plumas,trabajo con plumas,corpus_secundario,secundario,"superficie amplia o composición visual útil detectada: ['dress', 'miniature dress', 'featherwork']",https://www.metmuseum.org/art/collection/search/312826,https://images.metmuseum.org/CRDImages/ao/original/DP-28477-001.jpg,outputs/samples/met_textiles_aceptados_preliminar/met_textil_312826.jpg,Dominio público / Open Access según metadata de The Met,corpus_complementario_preliminar
308402,secundario,secundario,mantener,,,,,Feathered Tunic,Túnica textil,Chimú,1400 - 1700 CE,Peru,tunica,materialidad_plumas,"Cotton, feathers",algodón; plumas,trabajo con plumas,corpus_secundario,secundario,superficie amplia o composición visual útil detectada: ['tunic'],https://www.metmuseum.org/art/collection/search/308402,https://images.metmuseum.org/CRDImages/ao/original/DP214978.jpg,outputs/samples/met_textiles_aceptados_preliminar/met_textil_308402.jpg,Dominio público / Open Access según metadata de The Met,corpus_complementario_preliminar
316926,secundario,secundario,mantener,,,,,Feathered Bag,Bolsa textil,Inca,15th–early 16th century,Peru,bolso_textil,materialidad_plumas,"Cotton, feathers",algodón; plumas,trabajo con plumas,corpus_secundario,secundario,"superficie amplia o composición visual útil detectada: ['bag', 'featherwork']",https://www.metmuseum.org/art/collection/search/316926,https://images.metmuseum.org/CRDImages/ao/original/DP158704.jpg,outputs/samples/met_textiles_aceptados_preliminar/met_textil_316926.jpg,Dominio público / Open Access según metadata de The Met,corpus_complementario_preliminar
316822,secundario,secundario,mantener,,,,,Feathered Tunic,Túnica textil,Inca,15th–early 16th century,Peru,tunica,materialidad_plumas,"Cotton, feathers",algodón; plumas,trabajo con plumas,corpus_secundario,secundario,"superficie amplia o composición visual útil detectada: ['tunic', 'featherwork']",https://www.metmuseum.org/art/collection/search/316822,https://images.metmuseum.org/CRDImages/ao/original/lb1993_474.jpg,outputs/samples/met_textiles_aceptados_preliminar/met_textil_316822.jpg,Dominio público / Open Access según metadata de The Met,corpus_complementario_preliminar
314894,secundario,secundario,mantener,,,,,Square Cloth with Feathered Border,,Chimú,,,,,"Feathers, camelid hair, cotton, wool",,,corpus_secundario,secundario,faja_o_banda_util_secundario,https://www.metmuseum.org/art/collection/search/314894,https://images.metmuseum.org/CRDImages/ao/original/DP230211.jpg,,Dominio público / Open Access según metadata de The Met,auditoria_aceptados_no_piloto
